Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2007,7,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,27,11,,0,,pepperoni,,Multiple
2008,2,Alabama,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Religious facility,17,7,,0,,,,
2008,3,Nebraska,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Banquet Facility (food prepared and served on-site),15,3,,,,"roast beef, other",,Beef
2007,7,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,12,,,,,"ground beef, unspecified",,Beef
2007,4,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,21,5,,0,,"ground beef, unspecified",,Beef
2006,7,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,44,21,,,,"ground beef, unspecified",,Beef
2007,8,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,46,,,,,ground beef,ground beef,Beef
2007,6,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,21,2,,,,"ground beef, unspecified",ground beef,Beef
2008,2,California,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,2,0,,0,,"ice cream, unspecified",,Multiple
2007,3,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,17,6,,0,,ground beef,ground beef,Beef
2008,5,Tennessee,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Prison/jail,6,4,,0,,pre-packaged salad,,Multiple
2008,6,Illinois,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,2,1,,0,,,,
2008,4,Missouri,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other,4,2,,0,,goat milk,,Dairy
2007,9,Colorado,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,2,0,,0,,ground beef,ground beef,Beef
2008,6,Washington,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,2,0,,0,,,,
2008,7,Alaska,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other,3,1,,0,,ground beef,,Beef
2007,9,California,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,5,2,,0,,ground beef,,Beef
2008,6,Connecticut,Food,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,Private home/residence,14,5,,0,,raw milk,milk,Dairy
2008,6,Georgia,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,12,10,,0,,"beef, other",beef,Beef
2008,5,Washington,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other,10,5,,0,,"lettuce, prepackaged",,Vegetable Row Crops
2008,7,New York,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type; Private home/residence,8,8,,0,,"beef, unspecified",beef,Beef
2008,5,Colorado,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,2,2,,0,,"ground beef, hamburger",,Beef
2007,12,Wisconsin,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,Restaurant - other or unknown type,7,,,,,ground beef,,Beef
2008,7,Colorado,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Caterer (food prepared off-site from where served); Other,3,1,,0,,frozen beef patties,,Beef
2008,8,Oklahoma,Food,"Escherichia coli, Shiga toxin-producing",O111,Confirmed,Restaurant - other or unknown type; Religious facility,344,71,,1,,,,
2008,7,Maryland,Food,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,Restaurant - other or unknown type,9,0,,0,,,,
2008,7,California,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type; Long-term care/nursing home/assisted living facility; Unknown,5,4,,2,,,,
2008,7,Virginia,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Camp,59,9,,0,,"ground beef, other",ground beef,Beef
2008,9,California,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,27,5,,0,,tri-tip,beef,Beef
2008,10,Tennessee,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Restaurant - other or unknown type; Fair, festival, other temp or mobile services; Other",12,2,,0,,ground buffalo,,Game
2008,10,Iowa,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Fair, festival, other temp or mobile services",5,2,,0,,"apple cider, unpasteurized",,Fruits
2008,9,California,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type; Private home/residence; Grocery store; Long-term care/nursing home/assisted living facility,3,1,,0,,,,
2008,9,New York,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,8,5,,0,,"ground beef, hamburger; steak, other; sandwich, beef",beef; beef; beef,Beef
2008,7,North Carolina,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other,5,0,,0,,pepperoni,,Multiple
2008,10,Washington,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,68,4,,0,,"guacamole, unspecified",,Multiple
2008,8,Vermont,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other,6,3,,0,,raw milk,milk,Dairy
2008,9,Colorado,Food,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,Restaurant - other or unknown type; Caterer (food prepared off-site from where served),21,2,,0,,"alfalfa sprouts; iceberg lettuce, unspecified",sprouts; leafy green,Multiple
2008,8,Colorado,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Grocery store; Other,5,3,,0,,"cantaloupe; ground beef, hamburger",,Multiple
2008,5,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,79,32,,0,,"ground beef, unspecified",,Beef
2008,8,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,13,0,,0,,spinach,leafy green,Vegetable Row Crops
2008,6,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,49,20,,0,,"ground beef, unspecified",ground beef,Beef
2008,9,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,74,,,0,,"iceberg lettuce, unspecified",,Vegetable Row Crops
2008,11,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,13,,,,,"steak, unspecified",beef,Beef
2008,9,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,11,0,,0,,"ground beef, unspecified",ground beef,Beef,,,,
1999,4,Ohio,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,Private home/residence,12,1,,0,,"ground beef, hamburger",,Beef,,,,
2000,1,Missouri,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,8,2,,0,,,,,,,,
2003,4,Missouri,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,3,3,,0,,,,,,,,
2008,7,Nebraska,Food,"Escherichia coli, Enteropathogenic",O111,Suspected,Other,34,2,,,,"pork, bbq",,Multiple,,,,
2014,10,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O103:H2,Confirmed,Restaurant - other or unknown type,12,0,10,0,10,,,,,,,
2015,3,Illinois,Food,"Salmonella enterica; Escherichia coli, Shiga toxin-producing; Norovirus Genogroup II; Shigella",GII.4 Sydney; ,Suspected; Suspected; Confirmed; Suspected,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,
2015,3,Louisiana,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Other, specify",15,12,15,0,15,,,,,,,
2014,8,Arizona,Food,"Escherichia coli, Shiga toxin-producing",,Confirmed,Unknown,2,0,2,0,2,,,,,,,
2015,3,Ohio,Person-to-person,"Escherichia coli, Shiga toxin-producing",O111,Confirmed,Child day care,3,0,3,0,3,,,,,,,
2011,12,Wisconsin,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Child day care,2,1,2,0,2,,,,,,,
2015,4,Wisconsin,Food,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,
2015,3,Arkansas,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,2,1,2,0,2,,,,,,,
2014,3,Oklahoma,Animal Contact,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,11,,,0,11,,,,,,Other (specify),"Livestock, other"
2015,5,Illinois,Food,"Shigella; Escherichia coli, Shiga toxin-producing; Norovirus; Salmonella enterica",,Suspected; Suspected; Suspected; Suspected,Restaurant - Sit-down dining,20,0,20,0,20,"bruschetta; bruschetta; chicken, marsala",,Multiple,,,,
2015,3,Texas,Food,"Escherichia coli, Shiga toxin-producing",unknown,Suspected,,4,0,4,0,4,raw milk,,Dairy,,,,
2011,10,New York,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,School/college/university,2,1,2,0,2,,,,,,,
2015,3,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O103,Confirmed,Restaurant - other or unknown type,6,0,6,0,6,,,,,,,
2015,4,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O145,Confirmed,,7,5,7,0,7,prepackaged leafy greens,,Vegetable Row Crops,,,,
2015,5,Arkansas,Person-to-person,"Escherichia coli, Shiga toxin-producing",,Suspected,Private home/residence,2,0,2,0,2,,,,,,,
2015,5,Virginia,Person-to-person,"Escherichia coli, Shiga toxin-producing",O103:H2,Suspected,Prison/jail,4,0,2,0,1,,,,,,,
2015,4,Wyoming,Animal Contact,"Escherichia coli, Enterotoxigenic; Cryptosporidium unknown; Campylobacter jejuni",unknown; ; ,Confirmed; Confirmed; Confirmed,,9,0,9,0,9,,,,,,Cattle,Cattle
2015,3,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining; Private home/residence; Grocery store",16,10,16,0,16,"romaine lettuce, unspecified",,Vegetable Row Crops,,,,
2015,6,Virginia,Food,"Escherichia coli, Shiga toxin-producing",,Suspected,School/college/university,8,0,8,0,8,,,,,,,
2015,5,Maryland,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Child day care,23,4,23,0,23,,,,,,,
2015,6,Minnesota,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,Restaurant - Sit-down dining,2,1,2,0,2,,,,,,,
2015,6,Minnesota,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,Child day care,15,2,13,0,15,,,,,,,
2015,6,Pennsylvania,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",,Suspected,Private home/residence,2,0,2,0,2,,,,,,,
2015,5,Illinois,Food,"Shigella; Other; Salmonella enterica; Escherichia coli, Shiga toxin-producing; Norovirus",O157:H7; ,Suspected; Suspected; Suspected; Suspected; Suspected,Restaurant - Sit-down dining,10,0,,0,,"sandwich, fajita",,Multiple,,,,
2015,7,Minnesota,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,Child day care,5,0,5,0,5,,,,,,,
2015,7,Oregon,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,Private home/residence,3,0,3,0,3,,,,,,,
2015,4,Pennsylvania,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O111,Suspected,Private home/residence,2,0,2,0,2,,,,,,,
2015,7,Oregon,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,"Other, specify",3,1,3,0,3,,,,,,,,
2015,7,Illinois,Food,"Other; Shigella; Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing; Salmonella enterica; Salmonella enterica",O157:H7; Typhimurium; Enteritidis,Suspected; Suspected; Confirmed; Suspected; Suspected; Confirmed,Caterer (food prepared off-site from where served),10,1,,0,,chicken breast,chicken,Chicken,,,,,
2015,6,Pennsylvania,Person-to-person,"Escherichia coli, Shiga toxin-producing",O26:H11,Confirmed,Private home/residence,3,0,3,0,3,,,,,,,,
2014,12,California,Food,"Escherichia coli, Enteroaggregative; Escherichia coli, Enteropathogenic",unknown; unknown,Suspected; Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2015,7,Ohio,Person-to-person,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Child day care,6,0,6,0,6,,,,,,,,
2015,7,Ohio,Water,"Escherichia coli, Shiga toxin-producing",other,Confirmed,Beach - Public,9,2,9,0,9,,,,Recreational water -- untreated,Lake/Reservoir/Impoundment,,,Cleaned
2015,8,Minnesota,Animal Contact,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,4,1,4,0,4,,,,,,Cattle,"Cattle, calf",
2015,5,South Carolina,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Child day care,12,5,12,1,12,,,,,,,,
2015,6,New York,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,2,1,2,0,2,,,,,,,,
2015,8,Tennessee,Food,"Escherichia coli, Enteroaggregative; Escherichia coli, Enteropathogenic",unknown; unknown,Suspected; Suspected,Private home/residence; Caterer (food prepared off-site from where served),90,0,90,0,90,guacamole; corn salsa; tacos,,Multiple,,,,,
2015,8,Minnesota,Animal Contact,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,2,1,2,0,2,,,,,,Other (specify); Pig; Sheep or goats; Other small mammalian household pet; Cattle,Yaks; Pigs; Goats; Rabbits; Calves,
2015,7,Michigan,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,3,3,3,0,3,,,,,,,,
2015,8,Kansas,Person-to-person,"Escherichia coli, Shiga toxin-producing",O103,Confirmed,Child day care,12,0,12,0,12,,,,,,,,
2015,9,South Carolina,Person-to-person,"Norovirus; Escherichia coli, Shiga toxin-producing; Salmonella enterica",unknown; Newport,Suspected; Suspected; Suspected,Child day care,14,0,14,0,14,,,,,,,,
2015,9,Ohio,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,4,4,4,0,4,,,,,,,,
2015,3,North Carolina,Person-to-person,"Escherichia coli, Shiga toxin-producing",O103,Confirmed,Child day care,20,1,20,0,20,,,,,,,,
2015,9,Minnesota,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,0,7,0,7,,,,,,,
2015,10,Minnesota,Food,"Escherichia coli, Enteropathogenic",,Confirmed,Restaurant - Sit-down dining,30,0,30,0,30,,,,,,,
2011,6,Michigan,Food,"Escherichia coli, Shiga toxin-producing",O45,Confirmed,Private home/residence,16,0,16,0,16,,,,,,,
2015,8,Pennsylvania,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Other, specify",3,3,3,0,3,,,,,,,
2015,10,Ohio,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O103; ,Confirmed; Confirmed,Child day care,5,0,5,0,5,,,,,,,
2015,10,Minnesota,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,Farm/dairy,2,1,2,0,2,"apple cider, unpasteurized",,Fruits,,,,
2015,10,Minnesota,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,Private home/residence,3,0,2,0,3,beef,beef,Beef,,,,
2015,9,Nebraska,Food,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Restaurant - Sit-down dining,6,2,6,0,6,,,,,,,
2015,9,Maryland,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,"Other, specify",3,2,2,0,0,,,,,,,
2015,10,Kansas,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Child day care,2,0,2,0,2,,,,,,,
2015,7,Nevada,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,Prison/jail,3,3,3,0,3,,,,,,,
2015,9,Massachusetts,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,3,2,2,0,2,"ground beef, hamburger",,Beef,,,,
2015,10,Pennsylvania,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",unknown,Confirmed,Private home/residence,2,0,2,0,2,,,,,,,
2015,10,Michigan,Food,"Escherichia coli, Shiga toxin-producing",O45,Confirmed,Other,2,0,1,0,0,"apple cider, unpasteurized",apple,Fruits,,,,
2015,10,Tennessee,Animal Contact,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,,2,0,2,0,2,,,,,,Cattle; Other poultry; Other poultry; Sheep or goats; Pig; Other small mammalian household pet; Sheep or goats,Cattle; Chicken; Turkey; Goat; Pig/hog (domestic); Rabbit; Sheep
2015,10,Nevada,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other,25,11,25,0,25,chocolate mousse,,Multiple,,,,
2015,7,Indiana,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O157:H7; unknown,Confirmed; Confirmed,Child day care,7,3,7,1,7,,,
2015,1,Kentucky,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,,2,2,2,0,2,,,
2015,9,Indiana,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O111,Confirmed,"Other, specify",5,0,4,0,5,,,
2015,11,Indiana,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,"Other, specify",2,1,2,0,2,,,
2015,11,Tennessee,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,13,0,5,0,13,hamburger,ground beef,Beef
2015,11,Ohio,Person-to-person,"Escherichia coli, Shiga toxin-producing",O103,Suspected,School/college/university,6,1,5,0,5,,,
2015,8,New Mexico,Person-to-person,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Child day care,8,0,8,0,8,,,
2015,10,Pennsylvania,Indeterminate/Other/Unknown,Escherichia,,Confirmed,Private home/residence,3,0,3,0,3,,,
2015,7,Maryland,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,Restaurant - Sit-down dining,9,6,8,0,9,"crab, unspecified",crab,Crustaceans
2015,6,Colorado,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,Camp,6,0,6,0,6,,,
2015,6,Colorado,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,Banquet Facility (food prepared and served on-site); Unknown,16,5,12,0,16,pork; green onion/scallion,,Multiple
2015,10,West Virginia,Person-to-person,"Escherichia coli, Shiga toxin-producing",unknown,Confirmed,"Other, specify",6,0,6,0,6,,,
2015,7,Washington,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,5,3,5,0,5,,,
2015,8,Washington,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,"Caterer (food prepared off-site from where served); Fair, festival, other temp or mobile services",13,5,13,0,13,,,
2015,10,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,5,3,5,0,5,pre-packaged salad,,Multiple
2015,8,Washington,Food,"Escherichia coli, Shiga toxin-producing",O121,Confirmed,Grocery store,2,0,2,0,2,"kale, unspecified; pineapple juice,unpasteurized",,Multiple
2015,12,Pennsylvania,Indeterminate/Other/Unknown,"Campylobacter jejuni; Escherichia coli, Shiga toxin-producing",unknown,Confirmed; Confirmed,Private home/residence,2,0,2,0,2,,,,,,,
2016,1,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,Restaurant - Sit-down dining; Private home/residence; Grocery store; Camp,11,2,11,0,11,alfalfa sprouts,alfalfa sprouts,Sprouts,,,,
2015,10,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Restaurant - other or unknown type,53,21,53,0,53,,,,,,,
2015,10,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Grocery store,19,3,13,0,19,chicken salad,celery; onion,Multiple,,,,
2015,11,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O26,Suspected,Restaurant - other or unknown type,5,1,5,0,5,,,,,,,
2015,9,Maine,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O111:NM,Confirmed,,2,2,2,1,2,,,,,,,
2015,10,California,Food,"Escherichia coli, Shiga toxin-producing",O111:NM,Confirmed,Other,15,1,15,0,15,"apple cider, unspecified",,Fruits,,,,
2015,10,Missouri,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,,6,0,6,0,6,,,,,,,
2015,4,Washington,Animal Contact,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,40,7,40,0,40,,,,,,Cattle,Cattle
2016,3,Virginia,Food,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O157:H7; other; other,Confirmed; Confirmed; Suspected,Farm/dairy,14,7,14,0,14,raw milk,"milk, unpasteurized",Dairy,,,,
2015,7,North Dakota,Environmental contamination other than food/water,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,Festival/fair,65,5,65,0,65,,,,,,,
2015,12,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,13,9,13,0,13,pizza dough mix,,Grains-Beans,,,,
2016,3,South Carolina,Animal Contact,"Escherichia coli, Shiga toxin-producing; Cryptosporidium unknown",other; ,Confirmed; Confirmed,Private home/residence,2,2,2,0,2,,,,,,Cattle,Calves
2015,10,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O103,Confirmed,Restaurant - other or unknown type,4,0,0,0,0,,,,,,,
2016,3,Connecticut,Animal Contact,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O157; O103,Confirmed; Confirmed,,50,7,34,0,34,,,,,,Sheep or goats,Goat
2016,1,California,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,10,4,10,0,10,"milk, whole milk unpasteurized",raw milk,Dairy,,,,
2016,5,Ohio,Food,"Escherichia coli, Enteroaggregative",unknown,Confirmed,"Fair, festival, other temp or mobile services",10,0,10,0,10,,,,,,,,
2016,4,Connecticut,Food,"Escherichia coli, Shiga toxin-producing",O121,Confirmed,Restaurant - Sit-down dining,7,0,7,0,7,"sandwich, unspecified",,Multiple,,,,,
2016,5,Minnesota,Animal Contact,"Escherichia coli, Shiga toxin-producing",O145,Confirmed,,2,0,2,0,2,,,,,,Cattle,"Cattle, calf",
2016,5,Missouri,Food,"Escherichia coli, Shiga toxin-producing",,Suspected,Private home/residence,11,4,11,0,11,salad,arugula,Vegetable Row Crops,,,,,
2016,5,Minnesota,Person-to-person,"Escherichia coli, Shiga toxin-producing",O26,Suspected,Child day care,4,0,4,0,4,,,,,,,,
2016,5,Minnesota,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Festival/fair,3,0,3,0,3,,,,,,,,
2016,6,Iowa,Food,"Escherichia coli, Shiga toxin-producing",O111,Confirmed,Caterer (food prepared off-site from where served),10,0,10,0,10,,,,,,,,
2016,6,Missouri,Water,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing; Giardia duodenalis",O157:H7; O111; ,Suspected; Suspected; Suspected,Camp/Cabin Setting,13,1,13,0,13,,,,Drinking water,Community,,,Cleaned
2016,6,Wisconsin,Person-to-person,"Escherichia coli, Enteropathogenic",,Suspected,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,,
2015,9,Idaho,Food,"Campylobacter jejuni; Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed; Confirmed,Farm/dairy,15,3,15,0,15,"milk, unpasteurized",,Dairy,,,,,
2016,6,Missouri,Person-to-person,"Escherichia coli, Enteroaggregative",,Confirmed,Child day care,28,0,6,0,6,,,,,,,,
2016,7,Wisconsin,Person-to-person,"Escherichia coli, Enteropathogenic",,Suspected,Long-term care/nursing home/assisted living facility,5,0,5,0,5,,,,,,,,
2015,3,New York,Water,"Escherichia coli, Shiga toxin-producing",,Confirmed,Farm/Agricultural Setting,6,0,6,0,6,,,,Drinking water,Individual/Private,,,Cleaned
2016,5,Ohio,Food,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Grocery store,3,0,3,0,3,,,,,,,,
2016,6,Missouri,Person-to-person,"Escherichia coli, Shiga toxin-producing",O111,Confirmed,Child day care,4,0,4,0,4,,,,,,,,
2016,7,Montana,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Fair, festival, other temp or mobile services",38,6,38,0,38,,,,,,,,
2016,7,Minnesota,Person-to-person,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O157:NM (H-); O111; O145; unknown,Confirmed; Suspected; Confirmed; Confirmed,Child day care,8,0,8,0,8,,,,,,,,
2016,6,Wisconsin,Water,"Escherichia coli, Shiga toxin-producing",O121,Confirmed,Park - State Park,2,0,2,0,2,,,,Recreational water -- untreated,Lake/Reservoir/Impoundment,,,Cleaned
2016,5,Colorado,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,9,1,9,0,8,tomato (see fruit); cucumber; lettuce,,Multiple,,,,,
2016,7,Minnesota,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Child day care,10,2,10,0,10,,,,,,,,
2016,6,Pennsylvania,Person-to-person,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O111; O103:H2,Confirmed; Confirmed,Child day care,4,0,4,0,4,,,,,,,,
2016,4,Kentucky,Indeterminate/Other/Unknown,"Escherichia coli, Enteropathogenic",unknown,Suspected,Child day care,15,0,15,0,15,,,,,,,,
2016,6,Iowa,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,"Other, specify",7,0,3,0,3,,,,,,,,
2016,7,Ohio,Animal Contact,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Festival/fair,4,1,4,0,4,,,,,,Sheep or goats,Goat,
2016,8,Oregon,Animal Contact,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,3,3,3,0,3,,,,,,Other (specify),"Livestock, other",
2016,6,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Restaurant - Sit-down dining; Fair, festival, other temp or mobile services; Camp; Other",14,5,14,0,14,"beef(fresly killed cow), raw and/or undercooked; ground beef, hamburger",beef; beef,Beef,,,,,
2016,7,Ohio,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O103,Confirmed,"Other, specify",7,0,7,0,7,,,,,,,,
2016,8,Hawaii,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Other, specify",4,0,4,0,4,,,,,,,,
